Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
04-30-2015 7:15,NON-CRIMINAL,FOUND PROPERTY,Thursday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444
04-30-2015 7:13,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,CENTRAL,NONE,400 Block of PACIFIC AV,-122.4024921,37.79750272
04-30-2015 7:05,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,BAYVIEW,NONE,0 Block of HARBOR RD,-122.3783923,37.73233125
04-30-2015 6:48,DISORDERLY CONDUCT,DISTURBING THE PEACE,Thursday,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899
04-30-2015 6:30,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Thursday,TARAVAL,NONE,2500 Block of 25TH AV,-122.4819919,37.73994993
04-30-2015 4:45,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,SOUTHERN,NONE,1000 Block of NATOMA ST,-122.4165693,37.77320292
04-30-2015 4:45,NON-CRIMINAL,FOUND PROPERTY,Thursday,SOUTHERN,NONE,STILLMAN ST / 4TH ST,-122.3986036,37.77998017
04-30-2015 4:32,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,PARK,NONE,700 Block of STANYAN ST,-122.4535129,37.76869698
04-30-2015 4:32,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE,Thursday,PARK,NONE,700 Block of STANYAN ST,-122.4535129,37.76869698
04-30-2015 4:21,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,NORTHERN,"ARREST, BOOKED",GOLDEN GATE AV / VANNESS AV,-122.4204395,37.78103085
04-30-2015 4:12,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,CENTRAL,"ARREST, BOOKED",1200 Block of BUSH ST,-122.4178626,37.78906226
04-30-2015 4:12,WARRANTS,WARRANT ARREST,Thursday,CENTRAL,"ARREST, BOOKED",1200 Block of BUSH ST,-122.4178626,37.78906226
04-30-2015 4:10,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,SOUTHERN,NONE,0 Block of 6TH ST,-122.4100416,37.78195365
04-30-2015 4:00,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Thursday,CENTRAL,"ARREST, BOOKED",400 Block of PACIFIC AV,-122.4024921,37.79750272
04-30-2015 3:35,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,INGLESIDE,"ARREST, CITED",NAPLES ST / AVALON AV,-122.427684,37.72552007
04-30-2015 3:30,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Thursday,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.4117425,37.78588822
04-30-2015 3:29,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,"ARREST, BOOKED",400 Block of BEALE ST,-122.3904424,37.78678894
04-30-2015 3:29,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Thursday,SOUTHERN,"ARREST, BOOKED",400 Block of BEALE ST,-122.3904424,37.78678894
04-30-2015 3:29,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,SOUTHERN,"ARREST, BOOKED",400 Block of BEALE ST,-122.3904424,37.78678894
04-30-2015 3:29,OTHER OFFENSES,PROBATION VIOLATION,Thursday,SOUTHERN,"ARREST, BOOKED",400 Block of BEALE ST,-122.3904424,37.78678894
04-30-2015 3:29,OTHER OFFENSES,RESISTING ARREST,Thursday,SOUTHERN,"ARREST, BOOKED",400 Block of BEALE ST,-122.3904424,37.78678894
04-30-2015 3:20,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,CENTRAL,NONE,HYDE ST / POST ST,-122.4166424,37.78724504
04-30-2015 3:10,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,MISSION,"ARREST, BOOKED",600 Block of TREAT AV,-122.4137971,37.76027404
04-30-2015 3:10,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,MISSION,"ARREST, BOOKED",600 Block of TREAT AV,-122.4137971,37.76027404
04-30-2015 3:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.3866746,37.72772896
04-30-2015 2:40,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Thursday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419529,37.76287767
04-30-2015 2:40,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419529,37.76287767
04-30-2015 2:40,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419529,37.76287767
04-30-2015 2:40,OTHER OFFENSES,CONSPIRACY,Thursday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419529,37.76287767
04-30-2015 2:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,INGLESIDE,NONE,29TH ST / SANCHEZ ST,-122.4288855,37.74356429
04-30-2015 2:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,SOUTHERN,NONE,11TH ST / HOWARD ST,-122.4155645,37.77309948
04-30-2015 2:28,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,"ARREST, BOOKED",GEARY ST / JONES ST,-122.4131745,37.78671902
04-30-2015 2:22,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Thursday,NORTHERN,NONE,1400 Block of GEARY BL,-122.4263828,37.78531003
04-30-2015 2:19,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
04-30-2015 2:19,OTHER OFFENSES,RESISTING ARREST,Thursday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
04-30-2015 2:11,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,"ARREST, CITED",MONTGOMERY ST / PINE ST,-122.402574,37.79189814
04-30-2015 2:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,PARK,NONE,1700 Block of MCALLISTER ST,-122.4408795,37.77753219
04-30-2015 2:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,TARAVAL,NONE,1200 Block of 14TH AV,-122.4716634,37.76472975
04-30-2015 2:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,PARK,NONE,1700 Block of MCALLISTER ST,-122.4408795,37.77753219
04-30-2015 2:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Thursday,PARK,NONE,HENRY ST / NOE ST,-122.4333332,37.76666178
04-30-2015 1:40,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,NORTHERN,NONE,1000 Block of LAGUNA ST,-122.4271799,37.78065528
04-30-2015 1:30,ASSAULT,BATTERY,Thursday,SOUTHERN,NONE,600 Block of HOWARD ST,-122.3999885,37.78548734
04-30-2015 1:13,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,BAYVIEW,"ARREST, CITED",KEITH ST / OAKDALE AV,-122.3866194,37.73246706
04-30-2015 1:06,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,TARAVAL,NONE,1900 Block of 19TH AV,-122.4760961,37.75143288
04-30-2015 1:05,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,"ARREST, CITED",MONTGOMERY ST / PINE ST,-122.402574,37.79189814
04-30-2015 1:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,BAYVIEW,NONE,OAKDALE AV / GRIFFITH ST,-122.3791764,37.72823215
04-30-2015 0:50,KIDNAPPING,FALSE IMPRISONMENT,Thursday,TARAVAL,"ARREST, BOOKED",2400 Block of 46TH AV,-122.5044848,37.74082087
04-30-2015 0:50,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,TARAVAL,"ARREST, BOOKED",2400 Block of 46TH AV,-122.5044848,37.74082087
04-30-2015 0:50,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Thursday,TARAVAL,"ARREST, BOOKED",2400 Block of 46TH AV,-122.5044848,37.74082087
04-30-2015 0:48,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,BAYVIEW,"ARREST, CITED",3RD ST / KIRKWOOD AV,-122.3895882,37.73795727
04-30-2015 0:40,ASSAULT,BATTERY,Thursday,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.4358892,37.79871835
04-30-2015 0:32,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,TENDERLOIN,"ARREST, CITED",0 Block of MCALLISTER ST,-122.4134013,37.78090608
04-30-2015 0:31,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Thursday,MISSION,"ARREST, BOOKED",100 Block of CAPP ST,-122.4185499,37.76428371
04-30-2015 0:31,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",100 Block of CAPP ST,-122.4185499,37.76428371
04-30-2015 0:30,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,SOUTHERN,NONE,300 Block of BERRY ST,-122.3966614,37.77309561
04-30-2015 0:15,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,NORTHERN,NONE,0 Block of STEINER ST,-122.4315754,37.76967968
04-30-2015 0:15,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.3909717,37.73401522
04-30-2015 0:15,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.3909717,37.73401522
04-30-2015 0:10,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,INGLESIDE,NONE,MISSION ST / RUSSIA AV,-122.4371505,37.721574
04-30-2015 0:07,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,INGLESIDE,"ARREST, CITED",SUNNYDALE AV / RUTLAND ST,-122.4086409,37.70984572
04-30-2015 0:02,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Thursday,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.417971,37.75948846
04-30-2015 0:02,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.417971,37.75948846
04-30-2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,1800 Block of TURK ST,-122.4395729,37.77949285
04-30-2015 0:01,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,CENTRAL,NONE,0 Block of WAYNE PL,-122.4110306,37.7967254
04-30-2015 0:01,NON-CRIMINAL,LOST PROPERTY,Thursday,MISSION,NONE,16TH ST / MISSION ST,-122.4196718,37.76505012
04-30-2015 0:01,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,SOUTHERN,NONE,12TH ST / FOLSOM ST,-122.4149989,37.77089466
04-29-2015 23:58,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.4034048,37.77542071
04-29-2015 23:50,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,BAYVIEW,"ARREST, CITED",3RD ST / REVERE AV,-122.3915229,37.73243239
04-29-2015 23:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.4108089,37.77692991
04-29-2015 23:35,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,CENTRAL,NONE,600 Block of GEARY ST,-122.4140108,37.786677
04-29-2015 23:30,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,MISSION,NONE,2600 Block of MISSION ST,-122.4187383,37.75461724
04-29-2015 23:30,MISSING PERSON,FOUND PERSON,Wednesday,MISSION,NONE,22ND ST / FOLSOM ST,-122.4143893,37.75570037
04-29-2015 23:30,MISSING PERSON,MISSING ADULT,Wednesday,MISSION,NONE,22ND ST / FOLSOM ST,-122.4143893,37.75570037
04-29-2015 23:24,OTHER OFFENSES,RESISTING ARREST,Wednesday,TARAVAL,"ARREST, BOOKED",1500 Block of HOLLOWAY AV,-122.4765427,37.72070068
04-29-2015 23:24,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TARAVAL,"ARREST, BOOKED",1500 Block of HOLLOWAY AV,-122.4765427,37.72070068
04-29-2015 23:24,ASSAULT,BATTERY OF A POLICE OFFICER,Wednesday,TARAVAL,"ARREST, BOOKED",1500 Block of HOLLOWAY AV,-122.4765427,37.72070068
04-29-2015 23:23,NON-CRIMINAL,LOST PROPERTY,Wednesday,RICHMOND,NONE,1700 Block of DIVISADERO ST,-122.440083,37.78570925
04-29-2015 23:22,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,MISSION,"ARREST, BOOKED",CAPP ST / 20TH ST,-122.4179645,37.75869682
04-29-2015 23:17,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.4136313,37.78480537
04-29-2015 23:15,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Wednesday,BAYVIEW,"ARREST, BOOKED",200 Block of WILLIAMS AV,-122.3977444,37.72993469
04-29-2015 23:05,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,BAYVIEW,NONE,1100 Block of ILLINOIS ST,-122.3873226,37.75738462
04-29-2015 23:05,NON-CRIMINAL,LOST PROPERTY,Wednesday,CENTRAL,NONE,400 Block of KEARNY ST,-122.4043893,37.79216471
04-29-2015 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,MISSION,NONE,2500 Block of BRYANT ST,-122.4092741,37.75358026
04-29-2015 23:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,PARK,NONE,400 Block of DIVISADERO ST,-122.4376316,37.77359231
04-29-2015 23:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Wednesday,PARK,NONE,400 Block of DIVISADERO ST,-122.4376316,37.77359231
04-29-2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,BAYVIEW,NONE,700 Block of VERMONT ST,-122.4041403,37.76018006
04-29-2015 23:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,SOUTHERN,NONE,MARKET ST / FELL ST,-122.4175047,37.77654004
04-29-2015 23:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,CENTRAL,NONE,JACKSON ST / TAYLOR ST,-122.4131921,37.79519568
04-29-2015 22:47,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Wednesday,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.4158583,37.78305054
04-29-2015 22:47,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.4158583,37.78305054
04-29-2015 22:47,OTHER OFFENSES,RESISTING ARREST,Wednesday,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.4158583,37.78305054
04-29-2015 22:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,HOWARD ST / STEUART ST,-122.3916489,37.79200525
04-29-2015 22:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,FOLSOM ST / 10TH ST,-122.4128266,37.77281156
04-29-2015 22:18,TRESPASS,TRESPASSING,Wednesday,NORTHERN,"ARREST, BOOKED",2200 Block of WEBSTER ST,-122.432584,37.79137695
04-29-2015 22:15,ASSAULT,BATTERY,Wednesday,NORTHERN,NONE,1300 Block of VANNESS AV,-122.4217342,37.78829613
04-29-2015 22:10,MISSING PERSON,MISSING ADULT,Wednesday,TENDERLOIN,NONE,100 Block of HYDE ST,-122.4156697,37.78211985
04-29-2015 22:00,VEHICLE THEFT,STOLEN TRUCK,Wednesday,INGLESIDE,NONE,0 Block of LISBON ST,-122.429432,37.72741424
04-29-2015 22:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
04-29-2015 22:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,INGLESIDE,NONE,300 Block of 27TH ST,-122.4280969,37.74677371
04-29-2015 22:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / ADAIR ST,-122.4175446,37.76575225
04-29-2015 22:00,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,SOUTHERN,NONE,MARKET ST / 3RD ST,-122.4034341,37.78764305
04-29-2015 22:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,STILLMAN ST / 3RD ST,-122.3963818,37.78174922
04-29-2015 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TARAVAL,NONE,CAPITOL AV / FARALLONES ST,-122.4590331,37.71405627
04-29-2015 21:55,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835
04-29-2015 21:45,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,NORTHERN,NONE,700 Block of LAGUNA ST,-122.4265713,37.77763152
04-29-2015 21:40,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TARAVAL,NONE,0 Block of DELONG ST,-122.4598694,37.70960617
04-29-2015 21:40,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,NORTHERN,"ARREST, BOOKED",GEARY BL / CLEARY CT,-122.4264492,37.78515139
04-29-2015 21:36,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
04-29-2015 21:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,TENDERLOIN,NONE,500 Block of JONES ST,-122.4129991,37.78627746
04-29-2015 21:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,TARAVAL,NONE,1400 Block of 11TH AV,-122.4681856,37.76113455
04-29-2015 21:20,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Wednesday,BAYVIEW,EXCEPTIONAL CLEARANCE,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
04-29-2015 21:20,SEX OFFENSES FORCIBLE,ANNOY OR MOLEST CHILDREN,Wednesday,BAYVIEW,EXCEPTIONAL CLEARANCE,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
04-29-2015 21:20,NON-CRIMINAL,CASE CLOSURE,Wednesday,BAYVIEW,EXCEPTIONAL CLEARANCE,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
04-29-2015 21:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,CLAY ST / DRUMM ST,-122.3967737,37.79546641
04-29-2015 21:00,MISSING PERSON,MISSING JUVENILE,Wednesday,PARK,NONE,200 Block of FREDERICK ST,-122.4476172,37.76711285
04-29-2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,INGLESIDE,NONE,4500 Block of MISSION ST,-122.4346713,37.7249573
04-29-2015 21:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,TARAVAL,"ARREST, BOOKED",1300 Block of 19TH AV,-122.476962,37.76261958
04-29-2015 21:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,TARAVAL,"ARREST, BOOKED",1300 Block of 19TH AV,-122.476962,37.76261958
04-29-2015 21:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.4169161,37.78439445
04-29-2015 21:00,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,TARAVAL,"ARREST, BOOKED",1300 Block of 19TH AV,-122.476962,37.76261958
04-29-2015 21:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,MISSION,NONE,MISSION ST / 16TH ST,-122.4196718,37.76505012
04-29-2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,CLAY ST / FRANKLIN ST,-122.4243414,37.79196519
04-29-2015 20:57,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,SOUTHERN,NONE,400 Block of MINNA ST,-122.4073872,37.78106889
04-29-2015 20:53,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,INGLESIDE,NONE,200 Block of JUANITA WY,-122.457869,37.73957649
04-29-2015 20:52,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Wednesday,CENTRAL,NONE,500 Block of BROADWAY ST,-122.4064606,37.79794667
04-29-2015 20:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TARAVAL,NONE,32ND AV / JUDAH ST,-122.4909227,37.76108548
04-29-2015 20:49,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,RICHMOND,NONE,5700 Block of GEARY BL,-122.4810033,37.78038213
04-29-2015 20:49,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,RICHMOND,NONE,5700 Block of GEARY BL,-122.4810033,37.78038213
04-29-2015 20:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,TARAVAL,NONE,22ND AV / NORIEGA ST,-122.4796884,37.7540969
04-29-2015 20:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.4312069,37.78456812
04-29-2015 20:35,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,BAYVIEW,NONE,DEHARO ST / ALAMEDA ST,-122.401966,37.76870486
04-29-2015 20:30,LARCENY/THEFT,GRAND THEFT BICYCLE,Wednesday,BAYVIEW,NONE,800 Block of ARKANSAS ST,-122.3977095,37.75535626
04-29-2015 20:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,100 Block of 10TH ST,-122.4150772,37.77468709
04-29-2015 20:30,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,PARK,NONE,100 Block of HENRY ST,-122.4344665,37.76664845
04-29-2015 20:23,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Wednesday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
04-29-2015 20:23,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
04-29-2015 20:15,NON-CRIMINAL,AIDED CASE,Wednesday,PARK,NONE,1800 Block of WALLER ST,-122.4543301,37.76815301
04-29-2015 20:15,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,PARK,NONE,1800 Block of WALLER ST,-122.4543301,37.76815301
04-29-2015 20:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,GREEN ST / THE EMBARCADERONORTH ST,-122.398862,37.800781
04-29-2015 20:10,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,CENTRAL,NONE,100 Block of DRUMM ST,-122.3966123,37.79504468
04-29-2015 20:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,2ND ST / TOWNSEND ST,-122.3905314,37.78060708
04-29-2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563
04-29-2015 20:00,VEHICLE THEFT,STOLEN TRUCK,Wednesday,BAYVIEW,NONE,600 Block of VERMONT ST,-122.4042644,37.7614568
04-29-2015 20:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,MISSION,NONE,3000 Block of 16TH ST,-122.4210829,37.76491084
04-29-2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,700 Block of 42ND AV,-122.5026709,37.77451597
04-29-2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,BAYVIEW,NONE,2200 Block of 19TH ST,-122.4046198,37.76074949
04-29-2015 20:00,SEX OFFENSES FORCIBLE,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Wednesday,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917
04-29-2015 20:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917
04-29-2015 20:00,SEX OFFENSES FORCIBLE,"FORCIBLE RAPE, BODILY FORCE",Wednesday,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917
04-29-2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,PARK,NONE,HAYES ST / ASHBURY ST,-122.4476885,37.7737323
04-29-2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,BUSH ST / BRODERICK ST,-122.4417273,37.78596657
04-29-2015 19:53,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.4072441,37.78656476
04-29-2015 19:53,ASSAULT,BATTERY,Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.4072441,37.78656476
04-29-2015 19:50,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,SOUTHERN,NONE,3RD ST / MINNA ST,-122.4014943,37.78582843
04-29-2015 19:45,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,NORTHERN,NONE,PINE ST / OCTAVIA ST,-122.4270627,37.78878651
04-29-2015 19:40,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,CENTRAL,"ARREST, BOOKED",300 Block of CHESTNUT ST,-122.4088337,37.80424896
04-29-2015 19:40,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,CENTRAL,"ARREST, BOOKED",300 Block of CHESTNUT ST,-122.4088337,37.80424896
04-29-2015 19:38,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,NORTHERN,NONE,2400 Block of VANNESS AV,-122.4240604,37.79807234
04-29-2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,CENTRAL,NONE,2500 Block of MASON ST,-122.4138143,37.80703621
04-29-2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,500 Block of BEALE ST,-122.3890154,37.78580563
